"sample","stromal","immune","estimate","purity","type","sam","cancer_type"
"7316-124_r",-934.90802719046,-1820.64103162713,-2755.54905881759,0.97996621163158,"r","7316-124","PedBrain"
"7316-166_r",1798.10321238633,2560.7764901491,4358.87970253543,0.320233680627092,"r","7316-166","PedBrain"
"7316-2594_r",-339.729215687836,513.921384459141,174.192168771306,0.807699470176071,"r","7316-2594","PedBrain"
"7316-341_r",-133.659687479012,-59.9880771222282,-193.64776460124,0.838341832912948,"r","7316-341","PedBrain"
"7316-2669_r",382.331389332194,1170.71220988984,1553.04359922203,0.672691499329082,"r","7316-2669","PedBrain"
"7316-2723_r",1160.33546869756,1922.53624114234,3082.87170983989,0.491036624752251,"r","7316-2723","PedBrain"
"7316-2671_r",1763.57670122079,2260.38004362021,4023.956744841,0.366401822143067,"r","7316-2671","PedBrain"
"7316-345_r",292.885987732671,313.496503045015,606.382490777686,0.76869554684908,"r","7316-345","PedBrain"
"7316-347_r",-299.541811051418,-1945.69818443126,-2245.23999548268,0.962313234464081,"r","7316-347","PedBrain"
"7316-359_r",-77.1762547129198,-1764.96603475761,-1842.14228947053,0.944547625526705,"r","7316-359","PedBrain"
"7316-2729_r",2106.64984007505,2450.64496509153,4557.29480516658,0.292510499119423,"r","7316-2729","PedBrain"
"7316-2755_r",49.0966586139448,-104.260502483967,-55.1638438700218,0.827087777171132,"r","7316-2755","PedBrain"
"7316-2757_r",-290.306778240774,-1034.69702300996,-1325.00380125073,0.916924590518973,"r","7316-2757","PedBrain"
"7316-368_r",693.886402759377,1578.50737338074,2272.39377614012,0.59095977689478,"r","7316-368","PedBrain"
"7316-362_r",2852.79110389722,3731.17559173666,6583.96669563388,NA,"r","7316-362","PedBrain"
"7316-370_r",1300.31912342207,2361.85852346893,3662.177646891,0.415273950896853,"r","7316-370","PedBrain"
"7316-384_r",253.001021423402,-645.391446385352,-392.39042496195,0.853886434617346,"r","7316-384","PedBrain"
"7316-400_r",1352.51836346482,1552.25134451006,2904.76970797488,0.513640688315486,"r","7316-400","PedBrain"
"7316-3025_r",-843.435560571482,-2552.74875033961,-3396.18431091109,0.994337768124045,"r","7316-3025","PedBrain"
"7316-2151_r",445.214834021327,-597.515975879316,-152.301141857989,0.835017817024526,"r","7316-2151","PedBrain"
"7316-3055_r",1267.03252585718,2938.07173918182,4205.104265039,0.341534039422129,"r","7316-3055","PedBrain"
"7316-3062_r",2119.79787527787,2231.14792138648,4350.94579666435,0.321336738790371,"r","7316-3062","PedBrain"
"7316-380_r",1567.68789864396,713.589964999552,2281.27786364352,0.589907271221831,"r","7316-380","PedBrain"
"7316-376_r",-89.5831203906952,-1891.13853805167,-1980.72165844237,0.951031491035149,"r","7316-376","PedBrain"
"7316-3068_r",-242.991759345872,1291.6896425508,1048.69788320493,0.725576948812619,"r","7316-3068","PedBrain"
"7316-2664_r",2396.25593803513,2582.77625820346,4979.03219623859,0.232789453458417,"r","7316-2664","PedBrain"
"7316-3069_r",-273.738407921123,-2461.79952384291,-2735.53793176404,0.979376960696576,"r","7316-3069","PedBrain"
"7316-407_r",-1422.30762042536,-2725.16897836043,-4147.4765987858,0.999992725748999,"r","7316-407","PedBrain"
"7316-394_r",482.456658085834,17.6295533726326,500.086211458466,0.778581521596492,"r","7316-394","PedBrain"
"7316-3299_r",642.641215507308,-1237.70323369799,-595.062018190683,0.868989893719758,"r","7316-3299","PedBrain"
"7316-393_r",51.0181002066633,1299.63158444223,1350.6496846489,0.694373851749616,"r","7316-393","PedBrain"
"7316-3316_r",1915.59936357575,2623.30048824486,4538.89985182061,0.295091496410484,"r","7316-3316","PedBrain"
"7316-387_r",-623.268104504575,-874.007457781898,-1497.27556228647,0.926721604817742,"r","7316-387","PedBrain"
"7316-3556_r",508.42291416802,376.263242802025,884.686156970045,0.741932092588121,"r","7316-3556","PedBrain"
"7316-3555_r",1150.03003335252,2429.53561260979,3579.56564596231,0.4262745659231,"r","7316-3555","PedBrain"
"7316-3561_r",1560.79979439035,998.688034541722,2559.48782893207,0.556449100966707,"r","7316-3561","PedBrain"
"7316-391_r",1080.8674032438,1127.57635842995,2208.44376167375,0.59850622832881,"r","7316-391","PedBrain"
"7316-1769_r",-538.910186263644,-622.749014484645,-1161.65920074829,0.907093638583861,"r","7316-1769","PedBrain"
"7316-3571_r",2201.35042047427,2738.78068243587,4940.13110291014,0.238338981053431,"r","7316-3571","PedBrain"
"7316-3572_r",565.688412884783,1087.38415692774,1653.07256981253,0.661755018262711,"r","7316-3572","PedBrain"
"7316-3570_r",1412.37503289489,1962.34957300076,3374.72460589564,0.453277372486169,"r","7316-3570","PedBrain"
"7316-3575_r",-71.762051180009,-445.314557028932,-517.076608208941,0.863268588951051,"r","7316-3575","PedBrain"
"7316-443_r",973.856732599072,464.587820744248,1438.44455334332,0.685042583390438,"r","7316-443","PedBrain"
"7316-3773_r",253.869238386337,1185.504054767,1439.37329315333,0.684943261496235,"r","7316-3773","PedBrain"
"7316-452_r",-183.20665726039,-1699.43249574368,-1882.63915300407,0.946482937507132,"r","7316-452","PedBrain"
"7316-3765_r",-854.38938153738,-1811.23243892005,-2665.62182045743,0.977251893824389,"r","7316-3765","PedBrain"
"7316-454_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","7316-454","PedBrain"
"7316-472_r",1344.48361033832,2900.23756671766,4244.72117705598,0.336062669792503,"r","7316-472","PedBrain"
"7316-459_r",1299.74194191801,3484.14584106121,4783.88778297923,0.260548123120848,"r","7316-459","PedBrain"
"7316-466_r",-839.370792006373,-778.656504382371,-1618.02729638874,0.93323581191467,"r","7316-466","PedBrain"
"7316-3319_r",-61.5423134252094,-1635.43893705131,-1696.98125047652,0.937336748417638,"r","7316-3319","PedBrain"
"7316-496_r",1430.82280328479,2852.09277173855,4282.91557502334,0.330776997028777,"r","7316-496","PedBrain"
"7316-2193_r",1474.51197988476,3333.11930697685,4807.63128686161,0.257181654790703,"r","7316-2193","PedBrain"
"7316-485_r",1450.31630336767,2629.48199535637,4079.79829872404,0.3587627449696,"r","7316-485","PedBrain"
"7316-873_r",-203.896710566452,-2330.27625683378,-2534.17296740023,0.972978080443084,"r","7316-873","PedBrain"
"7316-892_r",714.012550336363,-952.511098539375,-238.498548203012,0.841912640997224,"r","7316-892","PedBrain"
"7316-1790_r",-1195.87694736603,-2461.58714714294,-3657.46409450897,0.997681145096344,"r","7316-1790","PedBrain"
"7316-878_r",-1328.18568476638,-1857.61538965049,-3185.80107441687,0.99058250538797,"r","7316-878","PedBrain"
"7316-1772_r",-1645.40963645592,-2701.88292908069,-4347.29256553661,0.999450757483118,"r","7316-1772","PedBrain"
"7316-883_r",-1164.38566435295,-2568.58538720176,-3732.9710515547,0.998374210090479,"r","7316-883","PedBrain"
"7316-2900_r",-203.190350967321,-1137.59933801497,-1340.78968898229,0.917846825171583,"r","7316-2900","PedBrain"
"7316-37_r",350.570363686042,-932.402839210125,-581.832475524083,0.868027324250525,"r","7316-37","PedBrain"
"7316-278_r",614.51589640489,-1207.34096582774,-592.825069422852,0.868827365476628,"r","7316-278","PedBrain"
"7316-333_r",322.544715810491,-1273.83838495429,-951.293669143803,0.89366531398592,"r","7316-333","PedBrain"
"7316-3023_r",-1262.01363540837,-2343.49298591699,-3605.50662132536,0.997133047642027,"r","7316-3023","PedBrain"
"7316-931_r",80.9682407716192,-2297.68279433496,-2216.71455356334,0.961166119153739,"r","7316-931","PedBrain"
"7316-2146_r",304.790761238557,-1025.40299750478,-720.61223626622,0.877961185160265,"r","7316-2146","PedBrain"
"7316-2751_r",1718.79976680262,2506.87301795748,4225.6727847601,0.338694814473804,"r","7316-2751","PedBrain"
"7316-160_r",96.9664477899113,-1920.16172544942,-1823.19527765951,0.943630698085243,"r","7316-160","PedBrain"
"7316-1784_r",-1040.69200142894,-3178.20769050314,-4218.89969193208,0.999897780567657,"r","7316-1784","PedBrain"
"7316-156_r",1414.73837215228,2543.50594432274,3958.24431647501,0.375359657830679,"r","7316-156","PedBrain"
"7316-2901_r",2331.42100901868,2458.63101426503,4790.05202328371,0.25967442996715,"r","7316-2901","PedBrain"
"7316-1771_r",-578.657773381239,-2037.36274532262,-2616.02051870385,0.975681858553227,"r","7316-1771","PedBrain"
"7316-3045_r",790.278715087751,493.510030990505,1283.78874607826,0.701402888050209,"r","7316-3045","PedBrain"
"7316-173_r",1685.4670928671,3527.44539158721,5212.91248445432,0.199271095405523,"r","7316-173","PedBrain"
"7316-2154_r",2652.69607080608,2303.5858075678,4956.28187837389,0.236035887044244,"r","7316-2154","PedBrain"
"7316-198_r",461.251527694821,-1308.44421285525,-847.192685160427,0.886704222092268,"r","7316-198","PedBrain"
"7316-490_r",-752.352677545987,-2533.31039708186,-3285.66307462784,0.992483021296006,"r","7316-490","PedBrain"
"7316-3022_r",787.584356969439,2128.58841355504,2916.17277052448,0.512203808019309,"r","7316-3022","PedBrain"
"7316-3303_r",-476.299398143143,141.345921044192,-334.953477098951,0.849468104963507,"r","7316-3303","PedBrain"
"7316-230_r",2105.20165077104,1985.55983702654,4090.76148779758,0.357260143077522,"r","7316-230","PedBrain"
"7316-893_r",1829.96208544463,3296.2842194895,5126.24630493413,0.211721085195473,"r","7316-893","PedBrain"
"7316-350_r",2233.93875380489,2024.35943431368,4258.29818811857,0.334184966495384,"r","7316-350","PedBrain"
"7316-944_r",1380.03785410663,2581.82289232342,3961.86074643004,0.37486757115101,"r","7316-944","PedBrain"
"7316-344_r",257.737148102478,454.718708638224,712.455856740701,0.758643751121107,"r","7316-344","PedBrain"
"7316-442_r",1209.03156740283,459.92344673187,1668.9550141347,0.660005354950329,"r","7316-442","PedBrain"
"7316-3292_r",766.275613220024,282.219103500736,1048.49471672076,0.725597470564535,"r","7316-3292","PedBrain"
"7316-3300_r",2690.22197739196,2444.07078152016,5134.29275891212,0.210566587652909,"r","7316-3300","PedBrain"
"7316-1789_r",707.04510997616,2049.80713238999,2756.85224236615,0.532147655474162,"r","7316-1789","PedBrain"
"7316-445_r",1095.23984938764,3165.93553433884,4261.17538372648,0.333786879080007,"r","7316-445","PedBrain"
"7316-121_r",201.703361700772,-2.27152785023122,199.431833850541,0.805509549395631,"r","7316-121","PedBrain"
"C3L-00561_r",507.352346222888,1778.71411963262,2286.06646585551,0.589339545083036,"r","C3L-00561","Renal"
"C3L-01287_r",509.908899422038,1269.90542227142,1779.81432169346,0.647693346092321,"r","C3L-01287","Renal"
"C3L-01603_r",452.54374124973,2952.3637777023,3404.90751895203,0.449323722630186,"r","C3L-01603","Renal"
"C3N-01524_r",1460.28110311999,64.0040827061413,1524.28518582613,0.675809008643677,"r","C3N-01524","Renal"
"C3L-00359_r",-1064.6508166113,-1829.14030231038,-2893.79111892169,0.983805674554316,"r","C3L-00359","Renal"
"C3N-01214_r",2489.47726693093,3631.11610258748,6120.59336951841,0.0673260506500762,"r","C3N-01214","Renal"
"C3N-00834_r",-622.44015239144,-674.343096293144,-1296.78324868458,0.915263639958081,"r","C3N-00834","Renal"
"C3N-01261_r",155.040075534132,-1495.48904530354,-1340.44896976941,0.917826971876072,"r","C3N-01261","Renal"
"C3L-00917_r",758.127074427112,3223.96654784939,3982.09362227651,0.372112544148878,"r","C3L-00917","Renal"
"C3L-01861_r",1733.14965517748,1733.2011811586,3466.35083633608,0.441248113148142,"r","C3L-01861","Renal"
"C3L-01352_r",-398.020244373445,-1074.56418212876,-1472.5844265022,0.925353667966509,"r","C3L-01352","Renal"
"C3N-00194_r",275.919537780782,1345.76621539332,1621.6857531741,0.66520210878278,"r","C3N-00194","Renal"
"C3L-00010_r",154.577021430332,1131.21131886096,1285.78834029129,0.701193649018381,"r","C3L-00010","Renal"
"C3L-00607_r",32.9915992779098,3004.91518202595,3037.90678130386,0.496775691528729,"r","C3L-00607","Renal"
"C3N-00495_r",2111.28099222457,2639.7804243892,4751.06141661377,0.265197182321124,"r","C3N-00495","Renal"
"C3N-00831_r",1348.75978031318,502.564794979032,1851.32457529221,0.639660228988591,"r","C3N-00831","Renal"
"C3L-01281_r",-364.15292587679,-990.739959989389,-1354.89288586618,0.918666586462485,"r","C3L-01281","Renal"
"C3N-01646_r",145.83136592406,-736.325488250726,-590.494122326666,0.868657908007107,"r","C3N-01646","Renal"
"C3L-00791_r",-790.644299795377,741.414159548457,-49.2301402469199,0.826597898752297,"r","C3L-00791","Renal"
"C3L-00369_r",-839.344747921241,-1350.02118791945,-2189.36593584069,0.960050504813876,"r","C3L-00369","Renal"
"C3L-00183_r",1426.88160911693,-906.043802643284,520.837806473642,0.776666356389981,"r","C3L-00183","Renal"
"C3N-01180_r",-876.273274603901,-1783.38556235525,-2659.65883695915,0.977065884872501,"r","C3N-01180","Renal"
"C3N-00168_r",2356.43475232114,2667.8599010997,5024.29465342084,0.226322889030154,"r","C3N-00168","Renal"
"C3L-00004_r",-92.1095688199662,2501.62922138266,2409.5196525627,0.574603490041571,"r","C3L-00004","Renal"
"C3N-00150_r",2739.44959782937,2700.86949765923,5440.3190954886,0.166454975887912,"r","C3N-00150","Renal"
"C3N-00953_r",1059.63081805417,2267.3385853672,3326.96940342137,0.459514604507613,"r","C3N-00953","Renal"
"C3L-00097_r",-73.7350181616063,-1817.96229122681,-1891.69730938842,0.94691124466781,"r","C3L-00097","Renal"
"C3L-00583_r",-562.812523023559,-2021.59582215374,-2584.4083451773,0.974654243472625,"r","C3L-00583","Renal"
"C3N-01178_r",13.3126993514005,3382.61521839068,3395.92791774208,0.450500882815224,"r","C3N-01178","Renal"
"C3L-00088_r",-130.465313125916,483.564828100663,353.099514974747,0.79193909664524,"r","C3L-00088","Renal"
"C3N-00244_r",-7.05477731712482,-756.800790802629,-763.855568119754,0.880982284732145,"r","C3N-00244","Renal"
"C3L-00908_r",531.156598522077,2565.85117312333,3097.00777164541,0.489227947033129,"r","C3L-00908","Renal"
"C3L-00814_r",-231.658917013012,1693.81920452324,1462.16028751023,0.682502376744916,"r","C3L-00814","Renal"
"C3L-01885_r",1638.82784270266,-384.043649721054,1254.78419298161,0.704431141758904,"r","C3L-01885","Renal"
"C3L-00026_r",-1249.83180487325,-508.333855041434,-1758.16565991468,0.94042816236999,"r","C3L-00026","Renal"
"C3L-00447_r",280.976659852229,1860.71507922442,2141.69173907665,0.606327066142635,"r","C3L-00447","Renal"
"C3N-00148_r",1822.17082748389,-109.707871366636,1712.46295611725,0.65519402928321,"r","C3N-00148","Renal"
"C3N-00246_r",-1334.44663724515,-2351.23551081866,-3685.68214806381,0.997954501079638,"r","C3N-00246","Renal"
"C3L-00416_r",555.050860705516,3265.91867493546,3820.96953564098,0.393959128554304,"r","C3L-00416","Renal"
"C3L-00096_r",-295.167696290787,303.189736512675,8.02204022188812,0.821839077509743,"r","C3L-00096","Renal"
"C3L-00765_r",2111.57115412072,937.293541945428,3048.86469606615,0.495379070693872,"r","C3L-00765","Renal"
"C3L-01836_r",336.080887674378,399.293717085573,735.374604759952,0.756447662571419,"r","C3L-01836","Renal"
"C3L-00902_r",-3.06677317323527,-1771.61044204695,-1774.67721522019,0.94124944071186,"r","C3L-00902","Renal"
"C3N-00646_r",2035.93295456633,-537.112493596964,1498.82046096937,0.67855941963184,"r","C3N-00646","Renal"
"C3N-01175_r",-867.174550541923,-1231.28664785021,-2098.46119839213,0.956231203837372,"r","C3N-01175","Renal"
"C3L-00011_r",-142.143483917428,-1601.1819070199,-1743.32539093732,0.93968529908697,"r","C3L-00011","Renal"
"C3N-01200_r",1778.84191511324,1447.09540206968,3225.93731718292,0.472635454752678,"r","C3N-01200","Renal"
"C3N-00177_r",1340.79403643773,3057.16502935156,4397.95906578929,0.314794131203465,"r","C3N-00177","Renal"
"C3N-01176_r",-370.651289516949,535.671427348794,165.020137831845,0.808492536999632,"r","C3N-01176","Renal"
"C3L-00103_r",1660.6935481138,1057.12499490264,2717.81854301643,0.536989948536661,"r","C3L-00103","Renal"
"C3N-01649_r",1648.5108651904,-494.060582936595,1154.45028225381,0.714807789735371,"r","C3N-01649","Renal"
"C3N-01808_r",54.0442012842568,-1679.56617696355,-1625.52197567929,0.933630485363819,"r","C3N-01808","Renal"
"C3N-00149_r",1164.93430169032,387.332427047493,1552.26672873781,0.672775872507835,"r","C3N-00149","Renal"
"C3L-00817_r",1357.51865573577,724.701637931303,2082.22029366707,0.613245880840608,"r","C3L-00817","Renal"
"C3N-00573_r",296.515448697377,-1515.82985255154,-1219.31440385416,0.910623480885439,"r","C3N-00573","Renal"
"C3L-00581_r",569.74461197345,1090.5756433877,1660.32025536115,0.660957034522326,"r","C3L-00581","Renal"
"C3L-01313_r",-608.604912076086,-1350.00144847614,-1958.60636055222,0.950023079350034,"r","C3L-01313","Renal"
"C3L-00360_r",615.717112692359,1825.43115726813,2441.14826996049,0.570797565462613,"r","C3L-00360","Renal"
"C3N-01361_r",996.714836865835,-66.0925189532514,930.622317912584,0.737394317202428,"r","C3N-01361","Renal"
"C3N-01651_r",-74.2819662575614,-676.666645687021,-750.948611944582,0.880084279612112,"r","C3N-01651","Renal"
"C3L-01302_r",909.966888718323,756.86805729199,1666.83494601031,0.660239116435023,"r","C3L-01302","Renal"
"C3L-00907_r",11.1874049665473,2689.02727260489,2700.21467757144,0.539168022822877,"r","C3L-00907","Renal"
"C3L-01607_r",498.366513364573,3408.54253623319,3906.90904959776,0.382333360772171,"r","C3L-01607","Renal"
"C3L-00448_r",128.789386890401,-2062.25909214463,-1933.46970525423,0.948864743963317,"r","C3L-00448","Renal"
"C3L-01286_r",-701.746859851236,-1503.93064225863,-2205.67750210987,0.960717755132349,"r","C3L-01286","Renal"
"C3N-01179_r",710.772718615457,-1420.9838365948,-710.211117979345,0.877229251900094,"r","C3N-01179","Renal"
"C3L-00606_r",-1101.22797296116,-485.977276418381,-1587.20524937954,0.931600839255685,"r","C3L-00606","Renal"
"C3N-01648_r",2131.32724684848,3358.97553762386,5490.30278447235,0.159215893222005,"r","C3N-01648","Renal"
"C3N-00242_r",-1620.93037769698,-2090.43436407987,-3711.36474177685,0.998188412283381,"r","C3N-00242","Renal"
"C3L-01882_r",2776.86315765695,3404.77353640891,6181.63669406587,0.0583833465863113,"r","C3L-01882","Renal"
"C3L-00418_r",-31.6771689331345,-541.914613947071,-573.591782880206,0.867426084153748,"r","C3L-00418","Renal"
"C3N-00733_r",303.945432353488,1267.16045231348,1571.10588466697,0.670727354088581,"r","C3N-00733","Renal"
"C3N-00577_r",350.758570162966,-1273.86063591431,-923.102065751344,0.891800715743608,"r","C3N-00577","Renal"
"C3N-01522_r",-1134.67830820469,-1586.90802201971,-2721.5863302244,0.978961139703012,"r","C3N-01522","Renal"
"C3L-00079_r",-134.745611558932,1692.62415147185,1557.87853991291,0.672166196783802,"r","C3L-00079","Renal"
"C3N-01220_r",-618.127156277715,657.492282714659,39.3651264369443,0.819209221471419,"r","C3N-01220","Renal"
"C3L-00910_r",1384.56730617021,1586.67252324343,2971.23982941364,0.505244776814592,"r","C3L-00910","Renal"
"C3L-01283_r",1302.12001846553,3989.50309195009,5291.62311041561,0.187935958716336,"r","C3L-01283","Renal"
"C3L-00813_r",256.457103815068,-476.528590194453,-220.071486379386,0.84044997278343,"r","C3L-00813","Renal"
"C3L-01560_r",1903.49659772305,655.577674880185,2559.07427260324,0.556499538840781,"r","C3L-01560","Renal"
"C3L-01557_r",528.248952651765,-1994.18431984459,-1465.93536719282,0.924983219010187,"r","C3L-01557","Renal"
"C3L-00799_r",570.493860350907,-732.325555743361,-161.831695392454,0.835786747580253,"r","C3L-00799","Renal"
"C3L-00796_r",-726.011066669314,-725.878927070377,-1451.88999373969,0.924197792101956,"r","C3L-00796","Renal"
"C3L-00792_r",-875.977188099603,1491.04475835503,615.06757025543,0.76787949729995,"r","C3L-00792","Renal"
"C3N-00832_r",-1171.2428863597,-28.4124512896497,-1199.65533764935,0.909427203316436,"r","C3N-00832","Renal"
"C3L-01288_r",1065.00306359126,-291.213865213646,773.789198377617,0.752747564118423,"r","C3L-01288","Renal"
"C3L-00766_r",807.421276368389,-2192.64937691683,-1385.22810054844,0.920416502299024,"r","C3L-00766","Renal"
"C3L-00610_r",431.216397827881,-896.297460272579,-465.081062444697,0.859391096975283,"r","C3L-00610","Renal"
"C3L-00800_r",1002.7907110189,2665.31346495427,3668.10417597317,0.414482407362154,"r","C3L-00800","Renal"
"C3N-00154_r",1021.71567390564,2240.05887598732,3261.77454989296,0.467993087453667,"r","C3N-00154","Renal"
"C3N-01213_r",1027.83700030992,-761.683503804872,266.153496505045,0.799667273752527,"r","C3N-01213","Renal"
"C3L-01553_r",595.019862698008,-937.784583152285,-342.764720454277,0.850072538381882,"r","C3L-01553","Renal"
"C3L-00812_r",125.785338676939,-548.204376190116,-422.419037513177,0.856172239928429,"r","C3L-00812","Renal"
"C3L-00790_r",2108.68030269958,2006.93138490838,4115.61168760796,0.353850784382102,"r","C3L-00790","Renal"
"C3N-00313_r",-1087.05651032064,-1779.51965014728,-2866.57616046792,0.983081797652493,"r","C3N-00313","Renal"
"C3N-00852_r",-1018.042176567,370.098952377893,-647.943224189107,0.872804716385663,"r","C3N-00852","Renal"
"C3N-00437_r",-266.446395296274,1557.31180531805,1290.86541002178,0.700662109277028,"r","C3N-00437","Renal"
"C3N-00320_r",297.101122329489,-114.734249287622,182.366873041867,0.806991404001357,"r","C3N-00320","Renal"
"C3N-00305_r",1963.19924743914,-1911.39010841374,51.8091390254037,0.818160288773889,"r","C3N-00305","Renal"
"C3N-00492_r",-1233.72680813574,-2133.55186746624,-3367.27867560198,0.993877932170738,"r","C3N-00492","Renal"
"C3N-00435_r",601.987457436829,278.45763626649,880.44509370332,0.742349345575228,"r","C3N-00435","Renal"
"C3N-00315_r",-770.217892177479,2518.2981826495,1748.08029047202,0.651235384655038,"r","C3N-00315","Renal"
"C3N-00317_r",916.114256065884,2148.33380170508,3064.44805777096,0.493390715553967,"r","C3N-00317","Renal"
"C3N-00491_r",1766.92438255003,1200.61805204878,2967.54243459881,0.50571306941635,"r","C3N-00491","Renal"
"C3N-00314_r",1149.76116731528,-549.478552814072,600.282614501206,0.769267944061798,"r","C3N-00314","Renal"
"C3N-00380_r",1699.53494741361,1500.14448986308,3199.67943727669,0.476028614436546,"r","C3N-00380","Renal"
"C3N-00312_r",-201.536903162106,179.27927260675,-22.2576305553556,0.824363186955907,"r","C3N-00312","Renal"
"C3N-00494_r",-926.66672592161,-2469.84372465475,-3396.51045057636,0.994342854298546,"r","C3N-00494","Renal"
"C3N-00390_r",864.409034852502,3251.02459188893,4115.43362674143,0.353875230498939,"r","C3N-00390","Renal"
"C3N-00310_r",-760.257823777069,-917.188654356314,-1677.44647813338,0.936333795843261,"r","C3N-00310","Renal"
"C3N-00858_r",-877.016485354018,-6.3999403162726,-883.416425670291,0.889150026205763,"r","C3N-00858","UCEC"
"C3L-01252_r",1993.6955252922,1492.07452933929,3485.77005463148,0.438688313240466,"r","C3L-01252","UCEC"
"C3L-00947_r",-232.417974956527,630.287195818246,397.869220861719,0.787909360481481,"r","C3L-00947","UCEC"
"C3N-00734_r",-731.865490665476,585.422301461369,-146.443189204106,0.834544382984762,"r","C3N-00734","UCEC"
"C3L-01248_r",2710.94505028007,1227.00771348769,3937.95276376776,0.378118758337225,"r","C3L-01248","UCEC"
"C3N-00850_r",191.923816390172,982.853293746024,1174.7771101362,0.712718017228567,"r","C3N-00850","UCEC"
"C3L-00361_r",-2632.59391848178,-2438.75339612806,-5071.34731460984,0.990295686739275,"r","C3L-00361","UCEC"
"C3L-01249_r",1683.50649403818,3107.92931033681,4791.43580437499,0.259478269486224,"r","C3L-01249","UCEC"
"C3N-00383_r",671.338826906761,-2086.0233131531,-1414.68448624634,0.922098257838696,"r","C3N-00383","UCEC"
"C3L-00949_r",1637.25217684221,-1158.99220263399,478.259974208214,0.780588070167455,"r","C3L-00949","UCEC"
"C3L-00032_r",431.143276115191,1328.37517085886,1759.51844697405,0.64996032345658,"r","C3L-00032","UCEC"
"C3L-01744_r",-1838.53437275165,115.829024366611,-1722.70534838504,0.938645714587864,"r","C3L-01744","UCEC"
"C3L-01311_r",1688.20210387539,2157.47723899353,3845.67934286892,0.390622763383207,"r","C3L-01311","UCEC"
"C3L-01256_r",2839.83328938544,1532.42109656773,4372.25438595317,0.318373203739905,"r","C3L-01256","UCEC"
"C3L-00358_r",-463.957803004493,654.541412561956,190.583609557463,0.806278526181397,"r","C3L-00358","UCEC"
"C3L-00942_r",1019.86735656744,994.319907556292,2014.18726412374,0.621103395922349,"r","C3L-00942","UCEC"
"C3N-00389_r",484.082699979452,1999.55465185078,2483.63735183023,0.565665432058513,"r","C3N-00389","UCEC"
"C3L-01307_r",539.859299027873,621.333675768991,1161.19297479686,0.714115287465357,"r","C3L-01307","UCEC"
"C3L-01282_r",541.768691093195,921.746363707816,1463.51505480101,0.682357016769347,"r","C3L-01282","UCEC"
"C3L-01304_r",694.96813536771,1790.47855104116,2485.44668640887,0.565446397897892,"r","C3L-01304","UCEC"
"C3L-00946_r",952.110956638408,539.896649040058,1492.00760567847,0.679293661064246,"r","C3L-00946","UCEC"
"C3N-00322_r",-968.511610903479,-2233.92076229878,-3202.43237320226,0.990913806477615,"r","C3N-00322","UCEC"
"C3N-00337_r",-536.788775919059,-1505.74794889965,-2042.53672481871,0.953796939324289,"r","C3N-00337","UCEC"
"C3N-00333_r",2646.93947241352,1058.02602469526,3704.96549710878,0.409552212789458,"r","C3N-00333","UCEC"
"C3L-00006_r",-1028.96225692492,-1017.48552099751,-2046.44777792243,0.953969270789643,"r","C3L-00006","UCEC"
"C3L-00769_r",2159.56655070609,-370.777279613488,1788.7892710926,0.646689041704211,"r","C3L-00769","UCEC"
"C3L-00362_r",70.3482929423305,-1621.79758653727,-1551.44929359494,0.929680254405142,"r","C3L-00362","UCEC"
"C3L-01312_r",1810.87952011224,1915.99590414669,3726.87542425893,0.406616073449466,"r","C3L-01312","UCEC"
"C3L-00449_r",2123.21187318032,2179.4683009164,4302.68017409671,0.328037707295577,"r","C3L-00449","UCEC"
"C3L-00601_r",-2182.39014056369,-1320.31599474288,-3502.70613530657,0.995877738837405,"r","C3L-00601","UCEC"
"C3N-00729_r",819.65394693681,1839.2059429518,2658.85988988861,0.544270540043423,"r","C3N-00729","UCEC"
"C3L-00586_r",328.351005402099,2207.6989818571,2536.0499872592,0.559304370282744,"r","C3L-00586","UCEC"
"C3N-01212_r",-909.85873813529,103.0238566236,-806.83488151169,0.883949767243857,"r","C3N-01212","UCEC"
"C3N-00836_r",1664.92916569752,3722.42053070679,5387.34969640431,0.174116687789553,"r","C3N-00836","UCEC"
"C3N-00339_r",270.014141835266,336.109531539959,606.123673375225,0.768719846153076,"r","C3N-00339","UCEC"
"C3L-01246_r",1847.600641307,-873.479506747839,974.121134559162,0.733066404441748,"r","C3L-01246","UCEC"
"C3L-01257_r",410.78430759887,3122.32748939529,3533.11179699416,0.432432930211954,"r","C3L-01257","UCEC"
"C3L-00780_r",1306.20002437099,2383.47303827355,3689.67306264455,0.411599036557279,"r","C3L-00780","UCEC"
"C3N-01217_r",1544.38120024915,-1860.67513797342,-316.293937724274,0.848019712404073,"r","C3N-01217","UCEC"
"C3N-00323_r",1116.0700811327,238.0114369534,1354.0815180861,0.694011255478936,"r","C3N-00323","UCEC"
"C3L-00918_r",1293.13009980783,1633.24478982268,2926.37488963051,0.510917040110108,"r","C3L-00918","UCEC"
"C3N-00866_r",-775.438077519682,-560.454908242215,-1335.8929857619,0.917561279633122,"r","C3N-00866","UCEC"
"C3L-00932_r",1460.14326332084,-1628.75497527582,-168.611711954973,0.836332767568278,"r","C3L-00932","UCEC"
"C3L-00963_r",217.024946041848,1013.76502390456,1230.78996994641,0.706926637766597,"r","C3L-00963","UCEC"
