"","lfc","p_ttest","padj_ttest"
"NOTCH3",0.520447769941936,1.84830283646487e-05,0.000109590834035271
"NOV",-0.43644492140707,0.757655455545759,0.816337024900494
"NOVA1",0.722427433422913,0.00126550965511553,0.00386853690233997
"NOVA2",0.353217286330855,0.000948730569934459,0.00302871177348742
"NOXA1",-0.401959411922273,0.388975471634188,0.486356883910357
"NPAT",-0.434015313324075,0.98456361347111,0.988551551973482
"NPC1",0.571187324434615,8.66787323746648e-05,0.000399840604179905
"NPC2",-0.0308601473547983,0.800427682439673,0.851105389179156
"NPDC1",-0.301866763383077,0.151963010732843,0.225877150162973
"NPEPL1",-0.571548447911917,1.72326330789279e-05,0.00010337453674244
"NPEPPS",-0.0540684828123051,0.316362951812249,0.412263916298889
"NPHP1",-0.194618931487304,0.554050851854893,0.642450570407462
"NPL",-0.697546043695965,5.12041404272552e-06,3.8183210238852e-05
"NPLOC4",-0.0184262747642486,0.94295088990215,0.959729375487598
"NPM1",-0.400168234044315,0.00190690122241936,0.00545694746521656
"NPM3",-0.495430931240609,0.000479888236388325,0.00169873797256646
"NPNT",0.207633079310202,0.104077213675213,0.165340112036885
"NPRL2",-0.500455902920941,0.000199261849984924,0.00081004273798219
"NPRL3",-0.667652179178747,1.48458566123965e-05,9.20670342467752e-05
"NPTN",0.662899622969673,1.48143860394256e-06,1.43195914361207e-05
"NPY1R",1.52103453236023,0.000102268117200485,0.000461036240916788
"NQO1",-0.4905688787033,0.0182599125713481,0.0374326872942986
"NQO2",-0.485711329411381,0.000956565787768852,0.00305169190865534
"NR1H2",-0.434794802013007,0.0217783180554462,0.0436232988597195
"NR2C1",-0.189190770365264,0.892594099286335,0.922476886115456
"NR2C2",0.283265573108108,0.00145311005841522,0.00435306291066838
"NR2C2AP",0.182211556594597,0.0176386087612285,0.0363308264338459
"NR2F2",0.580398980501766,0.000346823255144042,0.00129344263361551
"NR2F6",-0.0209967299149828,0.761820294335589,0.81973448512994
"NR3C1",-0.117845120836484,0.695513640840893,0.766484815850875
"NRAS",-0.503975025799228,0.00287536977529088,0.00776022639326354
"NRBF2",0.360643523744512,0.00155118861721591,0.00459170718837366
"NRBP1",-0.52079646397985,0.000101327833538224,0.000457433543790941
"NRBP2",-0.404042600162973,0.0119719223117175,0.0261020117845608
"NRCAM",-0.264320396799564,0.888073485802406,0.919466202719612
"NRD1",-0.160657685063472,0.147508824336593,0.220979172369285
"NRDE2",0.0412302932277898,0.143691811555066,0.216093284188287
"NRF1",-0.171680045465065,0.502629967170635,0.596700500643054
"NRGN",1.11211875947921,1.32453315610422e-07,2.32000724047645e-06
"NRIP1",-0.910631915495724,0.00297514286511427,0.00797636868496585
"NRIP2",-0.505818337850301,0.17725707811233,0.256800927825431
"NRP1",-0.523570503702658,4.60666785132733e-06,3.50786844630144e-05
"NRP2",-0.0109169779874252,0.648723064757814,0.726749202961403
"NSA2",-0.0140425271049395,0.604260372228994,0.688036049128189
"NSD1",0.101806080489719,0.0767233863556565,0.127662253409035
"NSDHL",0.44796437936059,5.58479910025408e-06,4.10480623211419e-05
"NSF",0.0288285138757009,0.595827109125968,0.680345562369764
"NSFL1C",0.408350156766949,5.22855337502966e-06,3.87929561340468e-05
"NSL1",-0.0373379867738433,0.920415683859275,0.9435085504794
"NSMAF",-0.0327986116293161,0.527733388908347,0.618349135286754
"NSMCE1",0.248797787118721,0.00368343870285159,0.00955394983903143
"NSMCE2",0.461919681741532,1.06144994902054e-05,6.99291280777486e-05
"NSMCE4A",-0.267978667947308,0.215522778477073,0.301112571538945
"NSRP1",0.785552674395838,5.56241712076389e-07,6.73773266452774e-06
"NSUN2",0.093218505329482,0.0890654933282065,0.144997967038922
"NSUN3",-0.696420536641272,0.0222708437389687,0.0444867881096408
"NSUN4",0.457515031322888,3.85682534817257e-06,3.04661004757352e-05
"NSUN5",-0.12400153634043,0.247543040915243,0.338759626462711
"NSUN6",-0.664480551013112,8.22535572431737e-06,5.63263091994804e-05
"NT5C",-0.440580286164194,0.000275233476645868,0.00106501007835433
"NT5C2",0.0987123173195867,0.277878042868974,0.371727347483547
"NT5C3A",-0.417402251646448,0.00272879579398876,0.00741302187857033
"NT5C3B",-0.105030483917372,0.572542126213381,0.659410119068923
"NT5DC1",-0.103199851635474,0.213752553511464,0.299198190635594
"NT5DC2",0.0210475852136926,0.451834428790339,0.548519099320507
"NT5DC3",-0.325350041214053,0.0119507750228982,0.0260713685864884
"NT5E",-0.380098326623484,0.00152724163702261,0.00453185769862919
"NTAN1",-0.0461629403954058,0.819682987471794,0.866758800026
"NTHL1",-0.184449342401582,0.30378278459043,0.399348897844712
"NTM",0.296973509630372,0.0290652934163256,0.0557618185321761
"NTMT1",-0.195407660932536,0.0164680732952672,0.0343343792288118
"NTN1",0.297934236029643,0.058335026301965,0.101294606385769
"NTN4",0.0111180732537677,0.648048393940756,0.726328098510824
"NTPCR",-0.404297372917831,0.00202815226586879,0.00573807175830902
"NUB1",0.30371683273315,0.000158242042419517,0.000669602097688155
"NUBP1",-0.844528223531773,3.90905536738817e-09,2.31778380441967e-07
"NUBP2",-0.792211912670339,2.86176003065507e-08,8.01952580348413e-07
"NUBPL",0.318952107402901,0.0525143350506668,0.0927441689125834
"NUCB1",0.0306598521497541,0.623982798267621,0.705782101937228
"NUCB2",-0.220885628120669,0.0662584907992332,0.113014833280432
"NUCKS1",0.581092569748013,2.77332437969816e-05,0.000153838027770593
"NUDC",0.47119657336857,2.56916662018756e-07,3.80252301593665e-06
"NUDCD1",-0.217728391663971,0.118034461346917,0.183495939590315
"NUDCD2",-0.153841844166442,0.184961974221022,0.265911680077614
"NUDCD3",0.240968330989111,0.00247678295947385,0.00681657730162195
"NUDT1",-0.231751467284645,0.110601624749546,0.17397123892989
"NUDT10",-0.255034777667564,0.98642842547503,0.989970266905392
"NUDT12",0.118837017072116,0.195806248622457,0.279059059300127
"NUDT14",-0.653128518243319,7.54281066644708e-06,5.26322995026511e-05
"NUDT15",-0.618208208706723,1.14598135936995e-05,7.4638464424068e-05
"NUDT16",-0.808844818379092,7.71707335387636e-09,3.36505925081138e-07
"NUDT16L1",-0.385011051578304,0.000165729490048985,0.000694576526379409
"NUDT18",-0.640089753467409,7.58082997532446e-08,1.61304137155481e-06
"NUDT19",-0.509715886157015,0.000169817514501771,0.00070717564606221
"NUDT2",-0.529438267396371,8.18257199941881e-06,5.6112362568652e-05
"NUDT21",-0.14507799924469,0.0235439079232937,0.0466750174609803
"NUDT22",-0.772590399420764,0.00345419453820098,0.00904864970082607
"NUDT3",0.126384891524857,0.0674021323083181,0.114603660529128
"NUDT4",-0.689485998005292,3.74606809309884e-05,0.00019959871856051
"NUDT5",-0.543868983155033,8.16116188185225e-05,0.000381350976161131
"NUDT6",-0.150743856915611,0.223821840847206,0.311009371305835
"NUDT7",-0.679347931357762,0.232262609015325,0.320903894581561
"NUDT8",-0.021727673526049,0.652798227871729,0.730212079747427
"NUDT9",0.12677259962631,0.0376311992611544,0.069607339093678
"NUF2",0.037138159938715,0.169712794557118,0.24767930575918
"NUFIP1",0.0232880810817073,0.0982165330424799,0.157366545939211
"NUFIP2",0.385432644698829,1.47485247958705e-06,1.42843281987096e-05
"NUMA1",0.381331260104944,7.45529121419615e-05,0.000354847047316904
"NUMB",0.303815015176454,7.89959575622583e-05,0.000371814559331555
"NUMBL",-0.00886895566866135,0.806058886014743,0.855876458572544
"NUP107",-0.0217869623289655,0.811799364675165,0.860656020726266
"NUP133",-0.0703698640640965,0.1045252481496,0.165916342312556
"NUP153",0.37170147310045,4.80278507444138e-08,1.15599708078881e-06
"NUP155",-0.264003188642956,0.000962848904680143,0.00306573109008176
"NUP160",-0.289437944263798,0.00263935154723582,0.00720321483169271
"NUP188",0.0023084801599957,0.66936305090294,0.74479784059847
"NUP205",0.0667756381657642,0.180976437092903,0.261371583884061
"NUP210",0.24161638244697,0.0129288829554916,0.0278512312492691
"NUP214",0.167541110276382,3.52008853574384e-05,0.000189522224971091
"NUP35",0.0961877429790684,0.0489222839085375,0.087368280757873
"NUP37",-0.119174609033504,0.169147371983957,0.246951818212944
"NUP43",-0.696719713265707,9.64887404753056e-08,1.8579336878849e-06
"NUP50",0.320850456036081,1.67548898505326e-06,1.57719795650125e-05
"NUP54",-0.273348815232308,0.000219070340715847,0.000877725584310216
"NUP62",-0.200331871070898,0.00980054279042006,0.0220144324541568
"NUP85",0.0588572617496258,0.210013381418808,0.295026021513506
"NUP88",0.0818997319666551,0.0536728497487369,0.0944984231317612
"NUP93",0.284845561443224,1.16741444013151e-07,2.14187509732808e-06
"NUP98",0.0757122207942531,0.0535623059626617,0.0943721440806164
"NUPL1",0.114124991348821,0.0465279295597521,0.0837072316445937
"NUPL2",0.235842712704517,0.00693115298154487,0.0163113580814478
"NUPR1",0.91858263480771,1.55489503864033e-05,9.54804938432143e-05
"NUSAP1",0.0441179942860539,0.0567306298317068,0.0989504295037699
"NUTF2",-0.950285641168141,5.05311546690838e-08,1.19845109268822e-06
"NVL",-0.114383950066426,0.307268988287317,0.403181339214551
"NXF1",-0.139813106251012,0.0429736384091985,0.0780055366606396
"NXN",-0.517516863445019,2.86251338455538e-05,0.000158333789257204
"NXT1",-0.788191969849956,4.13741812808002e-05,0.000216186211055616
"NXT2",-0.717662718041325,1.86648199411228e-05,0.000110601285257451
"NYNRIN",0.752931239870228,0.000344924740792193,0.00128754248731796
"OAF",-0.468906111322252,0.0537757116836305,0.0946281253006919
"OARD1",0.390136985606946,0.000220567120063327,0.00088295029483767
"OAS1",0.316562334540417,0.22041856242099,0.306762573491013
"OAS2",0.205830353778851,0.307638629838225,0.403490428452508
"OAS3",0.378579974707412,0.00237074118117437,0.00656875325831703
"OASL",-0.35283367186562,0.0259419392444893,0.0507156045865327
"OAT",-0.129794470084581,0.337110402928637,0.434410490071305
"OBFC1",-0.267967559704949,0.4546062383513,0.551038209363631
"OBSCN",0.126778884568441,0.301529903867552,0.3968164548935
"OBSL1",0.330342950819192,0.00106922880018434,0.00334422028079527
"OCIAD1",0.0927731548881481,0.260813220007106,0.353027248239017
"OCIAD2",0.737686995352253,9.20320819498959e-06,6.18893475021292e-05
"OCLN",0.339669973067191,0.00875172495613833,0.0199863253812797
"OCRL",0.0666847473100975,0.342392523441937,0.439804839131239
"ODF2",-0.277405170864235,0.00173594812754527,0.00505248715721347
"ODF2L",-1.01660681176346,0.00164043220437333,0.00481774773643198
"ODF3B",0.474700118240904,0.0167248841249526,0.0347529570358143
"OFD1",0.201970468982162,0.00931362677778967,0.021091221888036
"OGDH",-0.129709214344671,0.0641802925803081,0.10994538042166
"OGFOD1",0.157250629459354,0.0479218787742038,0.0858497327192996
"OGFOD2",0.407390156052504,0.000615771174204236,0.00209215894408176
"OGFOD3",0.0551389806782843,0.135118596478934,0.205263745065013
"OGFR",0.28523406829223,3.46670326763814e-05,0.000187071157461228
"OGFRL1",0.415949587878688,0.000434796809503007,0.00156022735400712
"OGN",-1.51952667757456,1.52567225276565e-06,1.46020049073752e-05
"OGT",-0.259778604853665,0.00174808150575645,0.00507716384766301
"OIP5",-0.834844784433943,0.0739370384426459,0.12395926927867
"OLA1",-0.168384831633312,0.0467816933370955,0.0841170832118928
"OLFM1",-0.058206595486303,0.643479752074136,0.722706988815997
"OLFM4",-0.605147897407308,0.00882921059335393,0.0201413091625137
"OLFML1",-0.385205795734237,0.0689151056531849,0.116686485699385
"OLFML2A",0.10389275783439,0.0220912691447721,0.0441643711274186
"OLFML2B",0.282560775147284,0.00699826900440002,0.0164573561786665
"OLFML3",-0.705270143037385,5.76648666108705e-05,0.000284491711275548
"OMA1",0.201796251776592,0.0663827872817554,0.11320698413325
"OMD",-1.31300746523511,5.68235151753202e-06,4.16078209009649e-05
"OPA1",0.143394740157643,0.0370678544691919,0.0687483915427088
"OPA3",1.06599597330934,1.5147228344882e-07,2.56159388566318e-06
"OPHN1",0.117499054255247,0.0548980004433606,0.0962546260929028
"OPLAH",-0.153359171581277,0.0960661715802153,0.154588176731648
"OPTN",0.440314191369152,6.12363390871204e-05,0.000298178348163825
"OR4A16",-0.494676303631716,0.0139218217043999,0.029766005772556
"ORAOV1",-0.119293732054571,0.313140946545799,0.409076475546474
"ORC1",0.566255875072921,0.000332227763194408,0.00124684784612212
"ORC2",0.110167451432355,0.0458315790401453,0.0826225944728167
"ORC3",0.0634813023097542,0.209983004815531,0.295025970065919
"ORC4",-0.316556388623675,0.00185209304312785,0.00532675325388204
"ORC5",0.179667640936722,0.00769631468320545,0.0178783955994959
"ORM1",-1.14823953046324,1.16389236239049e-07,2.13944977918433e-06
"ORM2",-0.64050623817305,0.000537800146360855,0.00186636995832011
"ORMDL3",0.0636620841009327,0.503420761523569,0.597171192098689
"OS9",-0.0363786070341533,0.525619358375566,0.616801119227634
"OSBP",0.185753363871641,0.00531102480998549,0.0129759812191706
"OSBP2",0.715595163092371,8.17385752249642e-05,0.000381545893677229
"OSBPL10",0.510106224503693,2.43538939054839e-05,0.000137684456009841
"OSBPL11",0.325665047579199,8.17863800540301e-05,0.000381545893677229
"OSBPL1A",0.0149095305579369,0.983843788076813,0.988213717101429
"OSBPL2",0.0321208984458053,0.56509001985135,0.652147646292093
"OSBPL3",0.0190823273240857,0.524963087429005,0.616365740420146
"OSBPL5",0.082393774107172,0.133095786271644,0.202881074023566
"OSBPL6",-0.536690109086367,0.0118576902457731,0.0258994114891953
"OSBPL7",-0.32515371791034,0.711091354810334,0.778852481885074
"OSBPL8",0.233093236820205,0.215412102077212,0.301001189912173
"OSBPL9",-0.0240776360955591,0.898657883536599,0.927363818264872
"OSCP1",-0.642008341346025,3.41280080697911e-06,2.77707740979622e-05
"OSGEP",-0.368599234464662,9.33266841314272e-05,0.000425461170414439
"OSGEPL1",-0.348383730736242,0.0391528582607318,0.0721442610924442
"OSMR",-0.54014316212182,0.015450384133962,0.0325475596444209
"OSTC",-0.439168807222882,0.0285856983058656,0.0549883975005277
"OSTF1",-0.421271892197415,7.33551017625384e-06,5.14650079032412e-05
"OSTM1",-0.249236540053422,0.841332091666548,0.883203417830671
"OTC",-1.26232622409207,0.00138168551594413,0.00416604959908241
"OTUB1",-0.0752431951098536,0.2929881704119,0.387924656479979
"OTUB2",-0.977780510340937,0.000434822720008155,0.00156022735400712
"OTUD1",-0.726447992529942,0.00607366998193434,0.0145684180819757
"OTUD3",0.0100365458054751,0.279392731718083,0.37308636682596
"OTUD4",0.192015521443376,0.00323886407651423,0.00857699190632473
"OTUD5",0.195608897699897,0.0279657760951027,0.0539990482026964
"OTUD6B",0.23482131342971,0.00707182414163786,0.0166142589884722
"OTUD7B",-0.0731769227594859,0.342427235403394,0.439804839131239
"OTULIN",0.341692962382,8.70476237251083e-05,0.000400556434134284
"OTX1",-0.33884776928839,0.135383989126265,0.205570566874422
"OVCA2",-0.398515165177076,8.47801312597401e-05,0.000392572379223673
"OVOL2",0.849193182514141,0.000173402042517216,0.000719659181151262
"OXA1L",0.882981952653272,6.80013077155446e-10,9.58325675689791e-08
"OXCT1",-0.260007687732336,0.130730636286093,0.199783860953319
"OXLD1",0.113249428388637,0.321255700976,0.4176324112688
"OXNAD1",0.432287508620269,0.000255810100713685,0.00100181128447035
"OXR1",0.161938649400318,0.496591668857333,0.590830464697015
"OXSM",-0.476779844559128,1.07152792109929e-05,7.04975473935693e-05
"OXSR1",-0.294028290902261,0.00062145394288464,0.00210558123366211
"P2RX4",0.593229712168618,0.000181579027634645,0.000747533642980225
"P2RX7",0.0728800226463757,0.207696764849357,0.292320645736741
"P4HA1",-0.0154390022640648,0.959402708500822,0.970783760401873
"P4HA2",-0.401331605284845,0.00200098788541535,0.0056760811545446
"P4HA3",-0.676468376754288,0.0138329249094191,0.0295889489263509
"P4HB",0.381233869195449,0.0011796721131395,0.00364640685288514
"P4HTM",-0.163359112209243,0.504522042989937,0.597997604343509
"PA2G4",0.144169360126802,0.0177547947983037,0.0365159950547176
"PAAF1",-0.0591722512382803,0.449402332409284,0.546278335231598
"PABPC1",-0.0461868104127289,0.642576596789151,0.72233254766281
"PABPC3",-0.0387890420194707,0.974286251398252,0.98063963446813
"PABPC4",0.236871863162564,0.00210528068314601,0.00592696854745565
"PABPN1",-0.645988269254587,0.000511946601130838,0.00179120974712314
"PACS1",-0.0538821795686019,0.293017955763621,0.387924656479979
"PACS2",-0.564436147095816,5.12721132774999e-08,1.21006825959353e-06
"PACSIN1",0.250194687760771,0.0592568415841163,0.102656961974692
"PACSIN2",0.264866694367781,0.00389740203868132,0.00998901882555012
"PACSIN3",0.0990440390335305,0.558051933393232,0.645934650674418
"PADI2",-0.083020873715687,0.709955040867394,0.778016199111954
"PADI4",-0.56668933510937,0.042434750398286,0.0771569769769882
"PAF1",-0.0578038857339979,0.613884640788152,0.696796088331555
"PAFAH1B1",0.169556611760015,0.0100775665441874,0.0225585306343643
"PAFAH1B2",-0.245274958489165,0.0229502346599514,0.0456656602892095
"PAFAH1B3",-0.00276526646307968,0.986217901135533,0.989970266905392
"PAFAH2",-0.31662376488551,0.00147046801927859,0.00439288203362981
"PAG1",0.357506633454896,0.001285121287565,0.00391494968680515
"PAGE2B",0.423849082169354,0.0296493691653595,0.0567093756420054
"PAGE5",-1.24395981119009,0.0469386533725359,0.0842986549786044
"PAGR1",0.067620766351511,0.0740841788241288,0.124148018622101
"PAICS",-0.256439866542725,0.0410811889267081,0.075041005967631
"PAIP1",0.0163583772600366,0.540477994680746,0.630244396243623
"PAIP2",0.421915849329226,0.000784222994057903,0.00256253291653615
"PAK1",0.147234238898107,0.2030522336018,0.28686327466859
"PAK1IP1",0.139243458205547,0.0830426693469534,0.13649542203005
"PAK2",-0.0273185303828505,0.697221414225277,0.767905321766161
"PAK4",0.513216910963689,1.2918260670856e-08,4.75970375997304e-07
"PALD1",-0.0523078247939656,0.76320629859614,0.820664250439299
"PALLD",-0.198829219276828,0.0782415510060611,0.129700109441346
"PALM",0.079145058700225,0.151477919947841,0.2253283300555
"PALM2-AKAP2",-0.131667216637596,0.261081114555185,0.353340676121729
"PALMD",-0.0369130296058878,0.840555305726666,0.882673843724201
"PAM",-0.522014579557989,0.0874683355889659,0.142684464899699
"PAMR1",-0.00817265332037274,0.649124288343023,0.727114915314774
"PAN2",-0.43326737781338,6.59949135801092e-07,7.66707932679787e-06
"PAN3",-0.323077119157254,0.0461652487131105,0.0831624450697085
"PANK2",-0.258142301030193,0.0225975146427195,0.045046788106971
"PANK3",-0.779003190094297,0.00100154614621968,0.00316858413053704
"PANK4",-0.110280935649235,0.112150593140604,0.176065929560742
"PANX1",0.0592887007156547,0.366407288540426,0.463382035865146
"PAOX",-0.167808998788332,0.537767452155707,0.627633379535228
"PAPD4",-0.0699499203399823,0.241287730054355,0.331583081832751
"PAPD5",0.356580565368383,0.000146403547569777,0.000627148941219607
"PAPLN",-0.0786851920840331,0.526130613522405,0.61715585072634
"PAPOLA",-0.316217405585886,0.000162474418326589,0.000684404283725858
"PAPOLG",-0.200974588076627,0.646410295620439,0.725160788487903
"PAPPA",-0.916167660999812,0.000630593817187875,0.00212912995775517
"PAPSS1",0.251105874501662,0.0294409694140324,0.0563884157144083
"PAPSS2",0.346517961736864,0.573587304937002,0.660457424891345
"PARD3",0.211051720353966,0.00187082875694755,0.00537428030503929
"PARD3B",-0.25173418421127,0.218907835911033,0.305140452465436
"PARD6B",-0.505528668338279,0.000794449322218713,0.00259322766339536
"PARD6G",0.0911285637447514,0.211249285902238,0.29633411080689
"PARG",0.198320014147611,0.00217496476431037,0.00609667263423294
"PARK7",-0.0205672515988335,0.949212161772857,0.964435177392442
"PARL",-0.471592636259143,0.0776453648748132,0.128919404432922
"PARN",0.284804613635255,0.000337014445986714,0.00126237614513667
"PARP1",0.0455420466067574,0.455064656511351,0.551476660009518
"PARP10",0.10998863361052,0.294588689744899,0.389579820356235
"PARP12",0.405092608136614,1.66583371175178e-05,0.000100737357046482
"PARP14",0.0105293566904271,0.879057430410379,0.912475073773185
"PARP16",-0.118841850719484,0.996815586837193,0.99753367977821
"PARP2",0.395102903501255,8.34022522816843e-05,0.000387298711168624
"PARP3",-0.759966863347064,0.130893706924667,0.200001635156421
"PARP4",-0.108484195659201,0.0979712259516197,0.157180696445067
"PARP9",0.0654923413055236,0.521934244624773,0.613925687112667
"PARS2",-0.462511285668007,0.0015271142461555,0.00453185769862919
"PARVA",-0.182946790379771,0.409269890681177,0.507461950392971
"PARVB",-0.22757825141256,0.226122579136291,0.313668467834706
"PARVG",-0.567094737775616,7.59400631997966e-05,0.00036018613688966
"PASK",-0.420142770946914,0.0111711617201675,0.0246378717547989
"PATL1",-0.033037430368668,0.807107964871939,0.856531069901929
"PATZ1",0.0858729355648128,0.131540887086272,0.200832718798384
"PAWR",-0.357311118097144,0.00366978605277598,0.00952107779540919
"PAXBP1",0.0393992646311215,0.348906580842242,0.446493636883456
"PAXIP1",-0.217606043566599,0.256695732461718,0.348518076846596
"PBDC1",-0.530013048852479,0.000204810675566999,0.000827067694856102
"PBK",0.215525141899207,0.151042730791119,0.22481853883558
"PBLD",-0.799586091985002,1.6850498586362e-07,2.76780824753014e-06
"PBRM1",0.270384682026832,0.000141964509463786,0.000611094683499713
"PBX1",0.0207157300853352,0.470734508345499,0.566092302640568
"PBX2",0.369049428955833,0.0147001489229645,0.0311901043261852
"PBXIP1",0.259886002327895,0.0794643156617678,0.131279477658007
"PC",-0.107032571832992,0.511285568676106,0.604246581162671
"PCBD1",-1.45959763733276,1.1411119139043e-07,2.10643771789159e-06
"PCBD2",-0.431781101147368,0.000267836036024246,0.00104011086833058
"PCBP1",-0.723952285297131,4.54308598728595e-08,1.10442420350922e-06
"PCBP2",-0.66275428201814,6.01623759532077e-07,7.18696491116697e-06
"PCBP3",-1.1299618795309,0.0145333157524494,0.0308900464211624
"PCBP4",-0.126377243480928,0.729695508000537,0.794895043555974
"PCCA",-0.293173957379098,0.00572268379026744,0.0138401349393051
"PCCB",-0.317872740010371,0.000778121854934703,0.00254762859171214
"PCDH1",-0.398051518470959,0.000634855922508772,0.00214054750016481
"PCDH7",0.208002896264644,0.075347776189812,0.125868712535601
"PCDHGC3",-0.60640156204956,0.0013920953761048,0.00419223767025179
"PCF11",0.155070359663954,0.00153810483104486,0.00455852830755265
"PCGF1",-0.172512700431227,0.870000601731111,0.904994477920469
"PCGF2",-0.204802636847813,0.85533363891567,0.894233341018812
"PCGF3",0.107347730347712,0.336375454672726,0.433834208248055
"PCGF5",-0.346412428882364,0.103178008944615,0.164179832920543
"PCGF6",-0.605435754724253,0.000472852788258368,0.00167749745093921
"PCID2",0.0926984905984917,0.0986036012926204,0.157830686250114
"PCIF1",-0.282361925393993,0.000181506204434965,0.000747533642980225
"PCK2",-0.1045727595303,0.100418972121903,0.1603669050605
"PCM1",0.542207457332465,0.00022067483864778,0.00088295029483767
"PCMT1",-0.407175761769806,6.11132447886745e-05,0.000298026676191109
"PCMTD1",0.394629846656948,0.00139040486375137,0.00418844389563764
"PCMTD2",-0.195900841308704,0.592382238200329,0.677127645969202
"PCNA",0.0266343888877164,0.531362461932184,0.621328593052977
"PCNP",0.979969156896445,5.55852892976209e-09,2.85984842925961e-07
"PCNT",0.308163075227321,6.84359704582646e-06,4.84588731879229e-05
"PCNXL3",-0.595886245132346,0.557092772305899,0.645131608658159
"PCOLCE",-0.863705942118179,1.59330640053342e-07,2.65296428746353e-06
"PCP2",-0.408605217531083,0.82457459094141,0.870404181753612
"PCP4L1",-0.424150226093769,0.155090530967644,0.22943866166581
"PCSK1N",-0.126468853214265,0.414579897171863,0.512376070170208
"PCSK6",-0.0730678017613392,0.0510002394048144,0.0904975051044553
"PCSK9",-0.606181887306869,0.635833229981311,0.716229584901351
"PCTP",0.542913764492447,1.15220015761815e-05,7.49431059042065e-05
"PCYOX1",-0.579085763657007,1.33381673135102e-07,2.32855186636577e-06
"PCYOX1L",-0.18645490719935,0.0474931184155891,0.0851914929852773
"PCYT1A",0.286921796979463,0.000120244653595974,0.000528837182979307
"PCYT2",0.0692456436575077,0.355685300351848,0.453241234519902
"PDAP1",0.456250682320356,3.4007929625867e-05,0.000184222959561002
"PDCD10",-0.217812234091426,0.00290191748599756,0.00781452385318202
"PDCD11",0.259716010025451,0.00115468310693277,0.00357925997188852
"PDCD2",0.127415888048058,0.0398218184269123,0.0731583907771199
"PDCD2L",-0.0149790398277179,0.252442950546692,0.344333742616921
"PDCD4",-0.458224813116643,0.00426826608844075,0.0108028681530447
"PDCD5",-0.0662803594109751,0.700781273073931,0.770476514512287
"PDCD6",-0.386051748555297,3.97655617120606e-05,0.000209242598532509
"PDCD6IP",0.0759499746700549,0.249214328471223,0.340646630595188
"PDCD7",-0.449820352046053,0.220006226591716,0.306320238742533
"PDCL",-0.0359114059730571,0.929885365599201,0.949711720941774
"PDCL3",-0.226608551929816,0.0601414189303581,0.103930186187809
"PDDC1",-0.695551288196137,3.0074790777752e-07,4.24451764184122e-06
"PDE12",-0.201689924237298,0.00292312038152426,0.00786073633571402
"PDE1B",-0.694429055799234,0.520379505095439,0.612463121223439
"PDE2A",-0.998495587278087,0.00194975405107501,0.00555668475751858
"PDE3A",-0.148938310420245,0.456035966819027,0.552447208340378
"PDE4A",-0.370087065656672,0.317078555960125,0.412976880623058
"PDE4B",-0.328629368262201,0.82264796736657,0.869204049859858
"PDE4D",0.00188426534735665,0.431023746425072,0.528562409391599
"PDE4DIP",0.0437146147403936,0.548704052059652,0.637877270830041
"PDE5A",-0.0451307641661304,0.550359694741986,0.639466802685037
"PDE6D",-0.439122157626939,1.15730615910866e-05,7.52249003420627e-05
"PDE7A",-0.702852431303177,0.00216256942420701,0.00606542402105247
"PDF",-0.275934177307618,0.0431261417187817,0.0782677495471133
"PDGFC",0.0287452866167069,0.223806120195041,0.311009371305835
"PDGFRA",-0.601200818785181,0.00048468315091093,0.00171383962162105
"PDGFRB",-0.409462060594906,0.0293934628527996,0.0563085170962615
"PDGFRL",-1.08672722594298,1.69350008903741e-08,5.71791488395825e-07
"PDHA1",-0.104100073952247,0.160534748158466,0.236163372328733
"PDHB",-0.44886116459697,2.03023454681605e-05,0.0001184994041611
"PDHX",0.280131987779225,0.0085913022040374,0.0196522753780427
"PDIA2",0.792877295411253,0.00336537655683966,0.00885175051087609
"PDIA3",0.0347426562332783,0.871141732452704,0.905890515064709
"PDIA4",0.35743360654594,4.23727153703188e-05,0.000220928838745834
"PDIA5",-0.049567358158644,0.46649009038986,0.562448808301426
"PDIA6",-0.843802452647801,2.36822687040812e-05,0.000134434548090184
"PDK1",-0.322763243065373,0.0362032507592314,0.0674277744460383
"PDK2",-0.379705092866375,0.0277792269311039,0.0537374276717228
"PDK3",0.146412851163246,0.248752699888354,0.340111256146563
"PDK4",-1.20014036908858,0.000165858360165877,0.000694576526379409
"PDLIM1",-0.0453418095937928,0.246976101474307,0.33825028143681
"PDLIM2",-0.0130364943733437,0.761626145802123,0.819714703342446
"PDLIM3",-0.491588269946445,0.000211549235056003,0.000851643608686713
"PDLIM4",-0.14675926900077,0.205890241825338,0.290408574341396
"PDLIM5",0.392867213242937,0.000264254616718058,0.00102866769133963
"PDLIM7",-0.54234423166725,0.000107187230944007,0.00047921316491932
"PDP1",-0.361585388373322,0.00485484968982075,0.012039928177459
"PDP2",0.441619145404436,0.0758593630397514,0.126636299776574
"PDPK1",-0.0826558385444433,0.172662827215199,0.251268083184764
"PDPR",0.101610372278336,0.322411021276631,0.418910311450289
"PDRG1",0.209678480292137,0.00722371933688514,0.0169098331323715
"PDS5A",0.524448879712358,3.79502199144016e-11,4.30812081321274e-08
"PDS5B",0.372778074315353,4.37668112487812e-06,3.36433575164544e-05
"PDSS1",-0.809709498689801,0.0553100838656092,0.0968026017835105
